year,month,period,region,fuel_switched_from,hp_type,total_installs,cleanbc_rebate_installs,utility_rebate_installs,self_funded_installs,market_rate_installs,low_mid_income_installs,est_ghg_avoided_tco2e_yr,est_annual_energy_savings_cad,cumulative_stock_province,bc_total_households,penetration_pct
2019,4,2019-04,Northern BC,electric_baseboard,central_ducted,17,0,3,14,13,4,6.8,5270,149784,1850000,8.1
2019,4,2019-04,Northern BC,electric_baseboard,ground_source,1,0,0,1,0,1,0.4,310,149784,1850000,8.1
2019,4,2019-04,Northern BC,electric_baseboard,water_heater,4,0,0,4,3,1,1.6,1240,149784,1850000,8.1
2019,4,2019-04,Kootenay-Boundary,natural_gas,mini_split,27,1,5,21,21,6,56.7,26460,149784,1850000,8.1
2019,4,2019-04,Kootenay-Boundary,natural_gas,central_ducted,21,1,4,16,17,4,44.1,20580,149784,1850000,8.1
2019,4,2019-04,Kootenay-Boundary,natural_gas,ground_source,2,0,0,2,1,1,4.2,1960,149784,1850000,8.1
2019,4,2019-04,Kootenay-Boundary,natural_gas,water_heater,5,0,1,4,4,1,10.5,4900,149784,1850000,8.1
2019,4,2019-04,Kootenay-Boundary,oil,mini_split,5,0,1,4,4,1,23.0,7100,149784,1850000,8.1
2019,4,2019-04,Kootenay-Boundary,oil,central_ducted,4,0,0,4,3,1,18.4,5680,149784,1850000,8.1
2019,4,2019-04,Kootenay-Boundary,oil,water_heater,1,0,0,1,0,1,4.6,1420,149784,1850000,8.1
2019,4,2019-04,Kootenay-Boundary,propane,mini_split,3,0,0,3,2,1,9.6,3540,149784,1850000,8.1
2019,4,2019-04,Kootenay-Boundary,propane,central_ducted,2,0,0,2,1,1,6.4,2360,149784,1850000,8.1
2019,4,2019-04,Kootenay-Boundary,electric_baseboard,mini_split,13,0,2,11,10,3,5.2,4030,149784,1850000,8.1
2019,4,2019-04,Kootenay-Boundary,electric_baseboard,central_ducted,10,0,2,8,8,2,4.0,3100,149784,1850000,8.1
2019,4,2019-04,Kootenay-Boundary,electric_baseboard,ground_source,1,0,0,1,0,1,0.4,310,149784,1850000,8.1
2019,4,2019-04,Kootenay-Boundary,electric_baseboard,water_heater,2,0,0,2,1,1,0.8,620,149784,1850000,8.1
2019,4,2019-04,Cariboo,natural_gas,mini_split,14,0,3,11,11,3,29.4,13720,149784,1850000,8.1
2019,4,2019-04,Cariboo,natural_gas,central_ducted,10,0,2,8,8,2,21.0,9800,149784,1850000,8.1
2019,4,2019-04,Cariboo,natural_gas,ground_source,1,0,0,1,0,1,2.1,980,149784,1850000,8.1
2019,4,2019-04,Cariboo,natural_gas,water_heater,2,0,0,2,1,1,4.2,1960,149784,1850000,8.1
2019,4,2019-04,Cariboo,oil,mini_split,2,0,0,2,1,1,9.2,2840,149784,1850000,8.1
2019,4,2019-04,Cariboo,oil,central_ducted,2,0,0,2,1,1,9.2,2840,149784,1850000,8.1
2019,4,2019-04,Cariboo,propane,mini_split,1,0,0,1,0,1,3.2,1180,149784,1850000,8.1
2019,4,2019-04,Cariboo,propane,central_ducted,1,0,0,1,0,1,3.2,1180,149784,1850000,8.1
2019,4,2019-04,Cariboo,electric_baseboard,mini_split,7,0,1,6,5,2,2.8,2170,149784,1850000,8.1
2019,4,2019-04,Cariboo,electric_baseboard,central_ducted,5,0,1,4,4,1,2.0,1550,149784,1850000,8.1
2019,4,2019-04,Cariboo,electric_baseboard,water_heater,1,0,0,1,0,1,0.4,310,149784,1850000,8.1
2019,5,2019-05,Lower Mainland,natural_gas,mini_split,295,14,64,217,238,57,619.5,289100,152253,1850000,8.23
2019,5,2019-05,Lower Mainland,natural_gas,central_ducted,223,11,49,163,180,43,468.3,218540,152253,1850000,8.23
2019,5,2019-05,Lower Mainland,natural_gas,ground_source,24,1,5,18,19,5,50.4,23520,152253,1850000,8.23
2019,5,2019-05,Lower Mainland,natural_gas,water_heater,60,3,13,44,48,12,126.0,58800,152253,1850000,8.23
2019,5,2019-05,Lower Mainland,oil,mini_split,65,3,14,48,52,13,299.0,92300,152253,1850000,8.23
2019,5,2019-05,Lower Mainland,oil,central_ducted,49,2,10,37,39,10,225.4,69580,152253,1850000,8.23
2019,5,2019-05,Lower Mainland,oil,ground_source,5,0,1,4,4,1,23.0,7100,152253,1850000,8.23
2019,5,2019-05,Lower Mainland,oil,water_heater,13,0,2,11,10,3,59.8,18460,152253,1850000,8.23
2019,5,2019-05,Lower Mainland,propane,mini_split,42,2,9,31,34,8,134.4,49560,152253,1850000,8.23
2019,5,2019-05,Lower Mainland,propane,central_ducted,32,1,7,24,25,7,102.4,37760,152253,1850000,8.23
2019,5,2019-05,Lower Mainland,propane,ground_source,3,0,0,3,2,1,9.6,3540,152253,1850000,8.23
2019,5,2019-05,Lower Mainland,propane,water_heater,8,0,1,7,6,2,25.6,9440,152253,1850000,8.23
2019,5,2019-05,Lower Mainland,electric_baseboard,mini_split,171,8,37,126,138,33,68.4,53010,152253,1850000,8.23
2019,5,2019-05,Lower Mainland,electric_baseboard,central_ducted,129,6,28,95,104,25,51.6,39990,152253,1850000,8.23
2019,5,2019-05,Lower Mainland,electric_baseboard,ground_source,14,0,3,11,11,3,5.6,4340,152253,1850000,8.23
2019,5,2019-05,Lower Mainland,electric_baseboard,water_heater,35,1,7,27,28,7,14.0,10850,152253,1850000,8.23
2019,5,2019-05,Vancouver Island,natural_gas,mini_split,110,5,24,81,89,21,231.0,107800,152253,1850000,8.23
2019,5,2019-05,Vancouver Island,natural_gas,central_ducted,83,4,18,61,67,16,174.3,81340,152253,1850000,8.23
2019,5,2019-05,Vancouver Island,natural_gas,ground_source,9,0,1,8,7,2,18.9,8820,152253,1850000,8.23
2019,5,2019-05,Vancouver Island,natural_gas,water_heater,22,1,4,17,17,5,46.2,21560,152253,1850000,8.23
2019,5,2019-05,Vancouver Island,oil,mini_split,27,1,5,21,21,6,124.2,38340,152253,1850000,8.23
2019,5,2019-05,Vancouver Island,oil,central_ducted,20,1,4,15,16,4,92.0,28400,152253,1850000,8.23
2019,5,2019-05,Vancouver Island,oil,ground_source,2,0,0,2,1,1,9.2,2840,152253,1850000,8.23
2019,5,2019-05,Vancouver Island,oil,water_heater,5,0,1,4,4,1,23.0,7100,152253,1850000,8.23
2019,5,2019-05,Vancouver Island,propane,mini_split,17,0,3,14,13,4,54.4,20060,152253,1850000,8.23
2019,5,2019-05,Vancouver Island,propane,central_ducted,12,0,2,10,9,3,38.4,14160,152253,1850000,8.23
2019,5,2019-05,Vancouver Island,propane,ground_source,1,0,0,1,0,1,3.2,1180,152253,1850000,8.23
2019,5,2019-05,Vancouver Island,propane,water_heater,3,0,0,3,2,1,9.6,3540,152253,1850000,8.23
2019,5,2019-05,Vancouver Island,electric_baseboard,mini_split,64,3,14,47,51,13,25.6,19840,152253,1850000,8.23
2019,5,2019-05,Vancouver Island,electric_baseboard,central_ducted,48,2,10,36,38,10,19.2,14880,152253,1850000,8.23
2019,5,2019-05,Vancouver Island,electric_baseboard,ground_source,5,0,1,4,4,1,2.0,1550,152253,1850000,8.23
2019,5,2019-05,Vancouver Island,electric_baseboard,water_heater,13,0,2,11,10,3,5.2,4030,152253,1850000,8.23
2019,5,2019-05,Thompson-Okanagan,natural_gas,mini_split,82,4,18,60,66,16,172.2,80360,152253,1850000,8.23
2019,5,2019-05,Thompson-Okanagan,natural_gas,central_ducted,62,3,13,46,50,12,130.2,60760,152253,1850000,8.23
2019,5,2019-05,Thompson-Okanagan,natural_gas,ground_source,6,0,1,5,4,2,12.6,5880,152253,1850000,8.23
2019,5,2019-05,Thompson-Okanagan,natural_gas,water_heater,16,0,3,13,12,4,33.6,15680,152253,1850000,8.23
2019,5,2019-05,Thompson-Okanagan,oil,mini_split,15,0,3,12,12,3,69.0,21300,152253,1850000,8.23
2019,5,2019-05,Thompson-Okanagan,oil,central_ducted,11,0,2,9,8,3,50.6,15620,152253,1850000,8.23
2019,5,2019-05,Thompson-Okanagan,oil,ground_source,1,0,0,1,0,1,4.6,1420,152253,1850000,8.23
2019,5,2019-05,Thompson-Okanagan,oil,water_heater,3,0,0,3,2,1,13.8,4260,152253,1850000,8.23
2019,5,2019-05,Thompson-Okanagan,propane,mini_split,13,0,2,11,10,3,41.6,15340,152253,1850000,8.23
2019,5,2019-05,Thompson-Okanagan,propane,central_ducted,10,0,2,8,8,2,32.0,11800,152253,1850000,8.23
2019,5,2019-05,Thompson-Okanagan,propane,ground_source,1,0,0,1,0,1,3.2,1180,152253,1850000,8.23
2019,5,2019-05,Thompson-Okanagan,propane,water_heater,2,0,0,2,1,1,6.4,2360,152253,1850000,8.23
2019,5,2019-05,Thompson-Okanagan,electric_baseboard,mini_split,41,2,9,30,33,8,16.4,12710,152253,1850000,8.23
2019,5,2019-05,Thompson-Okanagan,electric_baseboard,central_ducted,31,1,6,24,25,6,12.4,9610,152253,1850000,8.23
2019,5,2019-05,Thompson-Okanagan,electric_baseboard,ground_source,3,0,0,3,2,1,1.2,930,152253,1850000,8.23
2019,5,2019-05,Thompson-Okanagan,electric_baseboard,water_heater,8,0,1,7,6,2,3.2,2480,152253,1850000,8.23
2019,5,2019-05,Fraser Valley,natural_gas,mini_split,64,3,14,47,51,13,134.4,62720,152253,1850000,8.23
2019,5,2019-05,Fraser Valley,natural_gas,central_ducted,48,2,10,36,38,10,100.8,47040,152253,1850000,8.23
2019,5,2019-05,Fraser Valley,natural_gas,ground_source,5,0,1,4,4,1,10.5,4900,152253,1850000,8.23
2019,5,2019-05,Fraser Valley,natural_gas,water_heater,13,0,2,11,10,3,27.3,12740,152253,1850000,8.23
2019,5,2019-05,Fraser Valley,oil,mini_split,11,0,2,9,8,3,50.6,15620,152253,1850000,8.23
2019,5,2019-05,Fraser Valley,oil,central_ducted,8,0,1,7,6,2,36.8,11360,152253,1850000,8.23
2019,5,2019-05,Fraser Valley,oil,water_heater,2,0,0,2,1,1,9.2,2840,152253,1850000,8.23
2019,5,2019-05,Fraser Valley,propane,mini_split,9,0,1,8,7,2,28.8,10620,152253,1850000,8.23
2019,5,2019-05,Fraser Valley,propane,central_ducted,7,0,1,6,5,2,22.4,8260,152253,1850000,8.23
2019,5,2019-05,Fraser Valley,propane,water_heater,2,0,0,2,1,1,6.4,2360,152253,1850000,8.23
2019,5,2019-05,Fraser Valley,electric_baseboard,mini_split,33,1,7,25,26,7,13.2,10230,152253,1850000,8.23
2019,5,2019-05,Fraser Valley,electric_baseboard,central_ducted,25,1,5,19,20,5,10.0,7750,152253,1850000,8.23
2019,5,2019-05,Fraser Valley,electric_baseboard,ground_source,2,0,0,2,1,1,0.8,620,152253,1850000,8.23
2019,5,2019-05,Fraser Valley,electric_baseboard,water_heater,6,0,1,5,4,2,2.4,1860,152253,1850000,8.23
2019,5,2019-05,Northern BC,natural_gas,mini_split,16,0,3,13,12,4,33.6,15680,152253,1850000,8.23
2019,5,2019-05,Northern BC,natural_gas,central_ducted,12,0,2,10,9,3,25.2,11760,152253,1850000,8.23
2019,5,2019-05,Northern BC,natural_gas,ground_source,1,0,0,1,0,1,2.1,980,152253,1850000,8.23
2019,5,2019-05,Northern BC,natural_gas,water_heater,3,0,0,3,2,1,6.3,2940,152253,1850000,8.23
2019,5,2019-05,Northern BC,oil,mini_split,15,0,3,12,12,3,69.0,21300,152253,1850000,8.23
2019,5,2019-05,Northern BC,oil,central_ducted,11,0,2,9,8,3,50.6,15620,152253,1850000,8.23
2019,5,2019-05,Northern BC,oil,ground_source,1,0,0,1,0,1,4.6,1420,152253,1850000,8.23
2019,5,2019-05,Northern BC,oil,water_heater,3,0,0,3,2,1,13.8,4260,152253,1850000,8.23
2019,5,2019-05,Northern BC,propane,mini_split,14,0,3,11,11,3,44.8,16520,152253,1850000,8.23
2019,5,2019-05,Northern BC,propane,central_ducted,11,0,2,9,8,3,35.2,12980,152253,1850000,8.23
2019,5,2019-05,Northern BC,propane,ground_source,1,0,0,1,0,1,3.2,1180,152253,1850000,8.23
2019,5,2019-05,Northern BC,propane,water_heater,3,0,0,3,2,1,9.6,3540,152253,1850000,8.23
2019,5,2019-05,Northern BC,electric_baseboard,mini_split,20,1,4,15,16,4,8.0,6200,152253,1850000,8.23
2019,5,2019-05,Northern BC,electric_baseboard,central_ducted,15,0,3,12,12,3,6.0,4650,152253,1850000,8.23
2019,5,2019-05,Northern BC,electric_baseboard,ground_source,1,0,0,1,0,1,0.4,310,152253,1850000,8.23
2019,5,2019-05,Northern BC,electric_baseboard,water_heater,4,0,0,4,3,1,1.6,1240,152253,1850000,8.23
2019,5,2019-05,Kootenay-Boundary,natural_gas,mini_split,26,1,5,20,21,5,54.6,25480,152253,1850000,8.23
2019,5,2019-05,Kootenay-Boundary,natural_gas,central_ducted,20,1,4,15,16,4,42.0,19600,152253,1850000,8.23
2019,5,2019-05,Kootenay-Boundary,natural_gas,ground_source,2,0,0,2,1,1,4.2,1960,152253,1850000,8.23
2019,5,2019-05,Kootenay-Boundary,natural_gas,water_heater,5,0,1,4,4,1,10.5,4900,152253,1850000,8.23
2019,5,2019-05,Kootenay-Boundary,oil,mini_split,5,0,1,4,4,1,23.0,7100,152253,1850000,8.23
2019,5,2019-05,Kootenay-Boundary,oil,central_ducted,4,0,0,4,3,1,18.4,5680,152253,1850000,8.23
2019,5,2019-05,Kootenay-Boundary,oil,water_heater,1,0,0,1,0,1,4.6,1420,152253,1850000,8.23
2019,5,2019-05,Kootenay-Boundary,propane,mini_split,3,0,0,3,2,1,9.6,3540,152253,1850000,8.23
2019,5,2019-05,Kootenay-Boundary,propane,central_ducted,2,0,0,2,1,1,6.4,2360,152253,1850000,8.23
2019,5,2019-05,Kootenay-Boundary,electric_baseboard,mini_split,13,0,2,11,10,3,5.2,4030,152253,1850000,8.23
2019,5,2019-05,Kootenay-Boundary,electric_baseboard,central_ducted,9,0,1,8,7,2,3.6,2790,152253,1850000,8.23
2019,5,2019-05,Kootenay-Boundary,electric_baseboard,ground_source,1,0,0,1,0,1,0.4,310,152253,1850000,8.23
2019,5,2019-05,Kootenay-Boundary,electric_baseboard,water_heater,2,0,0,2,1,1,0.8,620,152253,1850000,8.23
2019,5,2019-05,Cariboo,natural_gas,mini_split,11,0,2,9,8,3,23.1,10780,152253,1850000,8.23
2019,5,2019-05,Cariboo,natural_gas,central_ducted,8,0,1,7,6,2,16.8,7840,152253,1850000,8.23
2019,5,2019-05,Cariboo,natural_gas,water_heater,2,0,0,2,1,1,4.2,1960,152253,1850000,8.23
2019,5,2019-05,Cariboo,oil,mini_split,2,0,0,2,1,1,9.2,2840,152253,1850000,8.23
2019,5,2019-05,Cariboo,oil,central_ducted,1,0,0,1,0,1,4.6,1420,152253,1850000,8.23
2019,5,2019-05,Cariboo,propane,mini_split,1,0,0,1,0,1,3.2,1180,152253,1850000,8.23
2019,5,2019-05,Cariboo,propane,central_ducted,1,0,0,1,0,1,3.2,1180,152253,1850000,8.23
2019,5,2019-05,Cariboo,electric_baseboard,mini_split,6,0,1,5,4,2,2.4,1860,152253,1850000,8.23
2019,5,2019-05,Cariboo,electric_baseboard,central_ducted,4,0,0,4,3,1,1.6,1240,152253,1850000,8.23
2019,5,2019-05,Cariboo,electric_baseboard,water_heater,1,0,0,1,0,1,0.4,310,152253,1850000,8.23
2019,6,2019-06,Lower Mainland,natural_gas,mini_split,269,13,59,197,217,52,564.9,263620,154461,1850000,8.35
2019,6,2019-06,Lower Mainland,natural_gas,central_ducted,203,10,44,149,164,39,426.3,198940,154461,1850000,8.35
2019,6,2019-06,Lower Mainland,natural_gas,ground_source,22,1,4,17,17,5,46.2,21560,154461,1850000,8.35
2019,6,2019-06,Lower Mainland,natural_gas,water_heater,55,2,12,41,44,11,115.5,53900,154461,1850000,8.35
2019,6,2019-06,Lower Mainland,oil,mini_split,54,2,11,41,43,11,248.4,76680,154461,1850000,8.35
2019,6,2019-06,Lower Mainland,oil,central_ducted,41,2,9,30,33,8,188.6,58220,154461,1850000,8.35
2019,6,2019-06,Lower Mainland,oil,ground_source,4,0,0,4,3,1,18.4,5680,154461,1850000,8.35
2019,6,2019-06,Lower Mainland,oil,water_heater,11,0,2,9,8,3,50.6,15620,154461,1850000,8.35
2019,6,2019-06,Lower Mainland,propane,mini_split,42,2,9,31,34,8,134.4,49560,154461,1850000,8.35
2019,6,2019-06,Lower Mainland,propane,central_ducted,32,1,7,24,25,7,102.4,37760,154461,1850000,8.35
2019,6,2019-06,Lower Mainland,propane,ground_source,3,0,0,3,2,1,9.6,3540,154461,1850000,8.35
2019,6,2019-06,Lower Mainland,propane,water_heater,8,0,1,7,6,2,25.6,9440,154461,1850000,8.35
2019,6,2019-06,Lower Mainland,electric_baseboard,mini_split,135,6,29,100,109,26,54.0,41850,154461,1850000,8.35
2019,6,2019-06,Lower Mainland,electric_baseboard,central_ducted,102,5,22,75,82,20,40.8,31620,154461,1850000,8.35
2019,6,2019-06,Lower Mainland,electric_baseboard,ground_source,11,0,2,9,8,3,4.4,3410,154461,1850000,8.35
2019,6,2019-06,Lower Mainland,electric_baseboard,water_heater,27,1,5,21,21,6,10.8,8370,154461,1850000,8.35
2019,6,2019-06,Vancouver Island,natural_gas,mini_split,100,5,22,73,81,19,210.0,98000,154461,1850000,8.35
2019,6,2019-06,Vancouver Island,natural_gas,central_ducted,76,3,16,57,61,15,159.6,74480,154461,1850000,8.35
2019,6,2019-06,Vancouver Island,natural_gas,ground_source,8,0,1,7,6,2,16.8,7840,154461,1850000,8.35
2019,6,2019-06,Vancouver Island,natural_gas,water_heater,20,1,4,15,16,4,42.0,19600,154461,1850000,8.35
2019,6,2019-06,Vancouver Island,oil,mini_split,20,1,4,15,16,4,92.0,28400,154461,1850000,8.35
2019,6,2019-06,Vancouver Island,oil,central_ducted,15,0,3,12,12,3,69.0,21300,154461,1850000,8.35
2019,6,2019-06,Vancouver Island,oil,ground_source,1,0,0,1,0,1,4.6,1420,154461,1850000,8.35
2019,6,2019-06,Vancouver Island,oil,water_heater,4,0,0,4,3,1,18.4,5680,154461,1850000,8.35
2019,6,2019-06,Vancouver Island,propane,mini_split,14,0,3,11,11,3,44.8,16520,154461,1850000,8.35
2019,6,2019-06,Vancouver Island,propane,central_ducted,11,0,2,9,8,3,35.2,12980,154461,1850000,8.35
2019,6,2019-06,Vancouver Island,propane,ground_source,1,0,0,1,0,1,3.2,1180,154461,1850000,8.35
2019,6,2019-06,Vancouver Island,propane,water_heater,3,0,0,3,2,1,9.6,3540,154461,1850000,8.35
2019,6,2019-06,Vancouver Island,electric_baseboard,mini_split,52,2,11,39,42,10,20.8,16120,154461,1850000,8.35
2019,6,2019-06,Vancouver Island,electric_baseboard,central_ducted,39,1,8,30,31,8,15.6,12090,154461,1850000,8.35
2019,6,2019-06,Vancouver Island,electric_baseboard,ground_source,4,0,0,4,3,1,1.6,1240,154461,1850000,8.35
2019,6,2019-06,Vancouver Island,electric_baseboard,water_heater,10,0,2,8,8,2,4.0,3100,154461,1850000,8.35
2019,6,2019-06,Thompson-Okanagan,natural_gas,mini_split,69,3,15,51,55,14,144.9,67620,154461,1850000,8.35
2019,6,2019-06,Thompson-Okanagan,natural_gas,central_ducted,52,2,11,39,42,10,109.2,50960,154461,1850000,8.35
2019,6,2019-06,Thompson-Okanagan,natural_gas,ground_source,5,0,1,4,4,1,10.5,4900,154461,1850000,8.35
2019,6,2019-06,Thompson-Okanagan,natural_gas,water_heater,14,0,3,11,11,3,29.4,13720,154461,1850000,8.35
2019,6,2019-06,Thompson-Okanagan,oil,mini_split,14,0,3,11,11,3,64.4,19880,154461,1850000,8.35
2019,6,2019-06,Thompson-Okanagan,oil,central_ducted,11,0,2,9,8,3,50.6,15620,154461,1850000,8.35
2019,6,2019-06,Thompson-Okanagan,oil,ground_source,1,0,0,1,0,1,4.6,1420,154461,1850000,8.35
2019,6,2019-06,Thompson-Okanagan,oil,water_heater,3,0,0,3,2,1,13.8,4260,154461,1850000,8.35
2019,6,2019-06,Thompson-Okanagan,propane,mini_split,9,0,1,8,7,2,28.8,10620,154461,1850000,8.35
2019,6,2019-06,Thompson-Okanagan,propane,central_ducted,7,0,1,6,5,2,22.4,8260,154461,1850000,8.35
2019,6,2019-06,Thompson-Okanagan,propane,water_heater,1,0,0,1,0,1,3.2,1180,154461,1850000,8.35
2019,6,2019-06,Thompson-Okanagan,electric_baseboard,mini_split,33,1,7,25,26,7,13.2,10230,154461,1850000,8.35
2019,6,2019-06,Thompson-Okanagan,electric_baseboard,central_ducted,25,1,5,19,20,5,10.0,7750,154461,1850000,8.35
2019,6,2019-06,Thompson-Okanagan,electric_baseboard,ground_source,2,0,0,2,1,1,0.8,620,154461,1850000,8.35
2019,6,2019-06,Thompson-Okanagan,electric_baseboard,water_heater,6,0,1,5,4,2,2.4,1860,154461,1850000,8.35
2019,6,2019-06,Fraser Valley,natural_gas,mini_split,59,2,12,45,47,12,123.9,57820,154461,1850000,8.35
2019,6,2019-06,Fraser Valley,natural_gas,central_ducted,45,2,9,34,36,9,94.5,44100,154461,1850000,8.35
2019,6,2019-06,Fraser Valley,natural_gas,ground_source,4,0,0,4,3,1,8.4,3920,154461,1850000,8.35
2019,6,2019-06,Fraser Valley,natural_gas,water_heater,12,0,2,10,9,3,25.2,11760,154461,1850000,8.35
2019,6,2019-06,Fraser Valley,oil,mini_split,12,0,2,10,9,3,55.2,17040,154461,1850000,8.35
2019,6,2019-06,Fraser Valley,oil,central_ducted,9,0,1,8,7,2,41.4,12780,154461,1850000,8.35
2019,6,2019-06,Fraser Valley,oil,ground_source,1,0,0,1,0,1,4.6,1420,154461,1850000,8.35
2019,6,2019-06,Fraser Valley,oil,water_heater,2,0,0,2,1,1,9.2,2840,154461,1850000,8.35
2019,6,2019-06,Fraser Valley,propane,mini_split,8,0,1,7,6,2,25.6,9440,154461,1850000,8.35
2019,6,2019-06,Fraser Valley,propane,central_ducted,6,0,1,5,4,2,19.2,7080,154461,1850000,8.35
2019,6,2019-06,Fraser Valley,propane,water_heater,1,0,0,1,0,1,3.2,1180,154461,1850000,8.35
2019,6,2019-06,Fraser Valley,electric_baseboard,mini_split,28,1,6,21,22,6,11.2,8680,154461,1850000,8.35
2019,6,2019-06,Fraser Valley,electric_baseboard,central_ducted,21,1,4,16,17,4,8.4,6510,154461,1850000,8.35
2019,6,2019-06,Fraser Valley,electric_baseboard,ground_source,2,0,0,2,1,1,0.8,620,154461,1850000,8.35
2019,6,2019-06,Fraser Valley,electric_baseboard,water_heater,5,0,1,4,4,1,2.0,1550,154461,1850000,8.35
2019,6,2019-06,Northern BC,natural_gas,mini_split,15,0,3,12,12,3,31.5,14700,154461,1850000,8.35
2019,6,2019-06,Northern BC,natural_gas,central_ducted,11,0,2,9,8,3,23.1,10780,154461,1850000,8.35
2019,6,2019-06,Northern BC,natural_gas,ground_source,1,0,0,1,0,1,2.1,980,154461,1850000,8.35
2019,6,2019-06,Northern BC,natural_gas,water_heater,3,0,0,3,2,1,6.3,2940,154461,1850000,8.35
2019,6,2019-06,Northern BC,oil,mini_split,10,0,2,8,8,2,46.0,14200,154461,1850000,8.35
2019,6,2019-06,Northern BC,oil,central_ducted,8,0,1,7,6,2,36.8,11360,154461,1850000,8.35
2019,6,2019-06,Northern BC,oil,water_heater,2,0,0,2,1,1,9.2,2840,154461,1850000,8.35
2019,6,2019-06,Northern BC,propane,mini_split,12,0,2,10,9,3,38.4,14160,154461,1850000,8.35
2019,6,2019-06,Northern BC,propane,central_ducted,9,0,1,8,7,2,28.8,10620,154461,1850000,8.35
2019,6,2019-06,Northern BC,propane,ground_source,1,0,0,1,0,1,3.2,1180,154461,1850000,8.35
2019,6,2019-06,Northern BC,propane,water_heater,2,0,0,2,1,1,6.4,2360,154461,1850000,8.35
2019,6,2019-06,Northern BC,electric_baseboard,mini_split,14,0,3,11,11,3,5.6,4340,154461,1850000,8.35
2019,6,2019-06,Northern BC,electric_baseboard,central_ducted,10,0,2,8,8,2,4.0,3100,154461,1850000,8.35
2019,6,2019-06,Northern BC,electric_baseboard,ground_source,1,0,0,1,0,1,0.4,310,154461,1850000,8.35
2019,6,2019-06,Northern BC,electric_baseboard,water_heater,2,0,0,2,1,1,0.8,620,154461,1850000,8.35
2019,6,2019-06,Kootenay-Boundary,natural_gas,mini_split,21,1,4,16,17,4,44.1,20580,154461,1850000,8.35
2019,6,2019-06,Kootenay-Boundary,natural_gas,central_ducted,16,0,3,13,12,4,33.6,15680,154461,1850000,8.35
2019,6,2019-06,Kootenay-Boundary,natural_gas,ground_source,1,0,0,1,0,1,2.1,980,154461,1850000,8.35
2019,6,2019-06,Kootenay-Boundary,natural_gas,water_heater,4,0,0,4,3,1,8.4,3920,154461,1850000,8.35
2019,6,2019-06,Kootenay-Boundary,oil,mini_split,4,0,0,4,3,1,18.4,5680,154461,1850000,8.35
2019,6,2019-06,Kootenay-Boundary,oil,central_ducted,3,0,0,3,2,1,13.8,4260,154461,1850000,8.35
2019,6,2019-06,Kootenay-Boundary,oil,water_heater,1,0,0,1,0,1,4.6,1420,154461,1850000,8.35
2019,6,2019-06,Kootenay-Boundary,propane,mini_split,3,0,0,3,2,1,9.6,3540,154461,1850000,8.35
2019,6,2019-06,Kootenay-Boundary,propane,central_ducted,2,0,0,2,1,1,6.4,2360,154461,1850000,8.35
2019,6,2019-06,Kootenay-Boundary,electric_baseboard,mini_split,12,0,2,10,9,3,4.8,3720,154461,1850000,8.35
2019,6,2019-06,Kootenay-Boundary,electric_baseboard,central_ducted,9,0,1,8,7,2,3.6,2790,154461,1850000,8.35
2019,6,2019-06,Kootenay-Boundary,electric_baseboard,ground_source,1,0,0,1,0,1,0.4,310,154461,1850000,8.35
2019,6,2019-06,Kootenay-Boundary,electric_baseboard,water_heater,2,0,0,2,1,1,0.8,620,154461,1850000,8.35
2019,6,2019-06,Cariboo,natural_gas,mini_split,11,0,2,9,8,3,23.1,10780,154461,1850000,8.35
2019,6,2019-06,Cariboo,natural_gas,central_ducted,8,0,1,7,6,2,16.8,7840,154461,1850000,8.35
2019,6,2019-06,Cariboo,natural_gas,water_heater,2,0,0,2,1,1,4.2,1960,154461,1850000,8.35
2019,6,2019-06,Cariboo,oil,mini_split,1,0,0,1,0,1,4.6,1420,154461,1850000,8.35
2019,6,2019-06,Cariboo,oil,central_ducted,1,0,0,1,0,1,4.6,1420,154461,1850000,8.35
2019,6,2019-06,Cariboo,propane,mini_split,1,0,0,1,0,1,3.2,1180,154461,1850000,8.35
2019,6,2019-06,Cariboo,propane,central_ducted,1,0,0,1,0,1,3.2,1180,154461,1850000,8.35
2019,6,2019-06,Cariboo,electric_baseboard,mini_split,5,0,1,4,4,1,2.0,1550,154461,1850000,8.35
